label,name,lat,lon,city,state,postcode,street,housenumber,start_date,osm_first_seen,dist_to_nearest_prior_km,nearest_competitor_km,avg_nearest_5_competitors_km,median_income,resident_pop,workers_in_tract,workers_from_tract,daytime_pop,index_right,hwy_aadt,dist_to_highway_meters,dist_to_nearest_dc_miles,dist_to_freeway_ramp_meters,trade_area_population
1,In-N-Out Burger,33.8440345,-117.5364822,Corona,CA,92881,Compton Avenue,2305,,2019-02-11,6.407,2.473,2.702,156667,5639,1746,2564,4821,12696,184000.0,149.73449574827936,29.419291350528365,104.75247868983061,5656
0,Tommy's,33.8444148,-117.5371511,,,,,,2019-02-11,2019-02-11,0.075,2.415,2.637,156667,5639,1746,2564,4821,12696,184000.0,235.5056208072144,29.372806275101443,165.55604812649057,5656
0,Miguel's Jr,33.8439966,-117.5373627,,,,,,2019-02-11,2019-02-11,0.05,2.455,2.655,156667,5639,1746,2564,4821,12696,184000.0,245.98831062470697,29.37912021796327,197.4560497550173,5656
0,El Pollo Loco,33.8439339,-117.538196,,,,,,2019-02-11,2019-02-11,0.077,2.443,2.614,156667,5639,1746,2564,4821,12696,184000.0,337.8931000546191,29.34218146420875,289.31583630066655,5656
0,Taco Bell,33.8457865,-117.5387869,Corona,,92881,East Ontario Avenue,1300,2019-02-11,2019-02-11,0.213,2.23,2.448,156667,5639,1746,2564,4821,12696,184000.0,482.4106712448748,29.241912083601665,365.35983689335006,5656
0,McDonald's,33.8462437,-117.539609,Corona,,92879,East Ontario Avenue,1298,2019-02-11,2019-02-11,0.091,2.165,2.371,156667,5639,1746,2564,4821,12696,184000.0,592.5448790474352,29.18517860502372,472.4070853870517,5656
0,Burger King,38.1237336,-122.254779,Vallejo,,94590-2946,Sonoma Boulevard,3606,2019-03-10,2019-03-10,2.371,0.511,1.984,31841,2932,3567,1299,5200,23,42000.0,1864.3719493696935,56.51708651797469,1684.2561464347161,3174
0,Taco Bell,38.1233342,-122.2547914,Vallejo,,94590,Sonoma Boulevard,3600,2019-03-10,2019-03-10,0.044,0.467,1.978,31841,2932,3567,1299,5200,23,42000.0,1864.7182158841335,56.50779032106732,1693.2375452424671,3174
0,Tacos Jalisco,38.1211411,-122.2548011,,,,,,2019-03-10,2019-03-10,0.244,0.227,1.945,31841,2932,3567,1299,5200,7212,19300.0,1576.895097969532,56.45399588484462,1780.1804192705995,3174
0,Tacos Jalisco,38.1211411,-122.2548011,,,,,,2019-03-10,2019-03-10,0.244,0.227,1.945,31841,2932,3567,1299,5200,7211,19300.0,1576.895097969532,56.45399588484462,1780.1804192705995,3174
0,Rubio's,33.7817925,-118.0714553,,,,,,2019-03-11,2019-03-11,0.109,0.155,1.065,142656,5436,1389,2282,4543,2723,320000.0,1051.121470026115,21.804294665163486,837.0211966294091,5233
0,Jamba,33.7815317,-118.0716041,,,,,,2019-03-11,2019-03-11,0.032,0.174,1.091,142656,5436,1389,2282,4543,2723,320000.0,1012.548649788186,21.824003459552692,798.9248480129185,5233
0,Subway,33.7832246,-118.0723455,Seal Beach,,90740,Seal Beach Boulevard,12353,2019-03-12,2019-03-12,0.028,0.028,0.194,140781,4861,2556,2119,5298,2723,320000.0,1203.9414114242563,21.724591578123917,1005.4469781095202,4878
0,Jersey Mike's Subs,33.781386,-118.0716066,,,,,,2019-03-12,2019-03-12,0.016,0.016,0.248,142656,5436,1389,2282,4543,2723,320000.0,994.3135628676166,21.833673370448654,780.0495685179261,5233
1,In-N-Out Burger,37.2518913,-121.8028645,San José,CA,95123,Cottle Road,5590,2019-05-02,2019-11-27,5.012,0.358,0.379,113893,5008,2988,2601,5395,6110,146000.0,1026.2808516202006,48.58374421999308,856.8527778174608,5504
0,Panera Bread,38.4605318,-122.7186856,,,,,,2019-05-23,2019-05-23,0.577,0.726,1.723,86250,3089,9890,1189,11790,6305,135000.0,837.4268856016147,89.22362942388605,791.3115594203537,3057
0,Taco Bell,38.4579966,-122.7178794,Santa Rosa,,95401,Mendocino Avenue,1835,2019-05-23,2019-05-23,0.291,0.436,1.62,86250,3089,9890,1189,11790,6305,135000.0,955.5728518524406,89.10070562934469,885.8615148022426,3057
0,Little Caesars,38.4546229,-122.7171662,,,,Mendocino Avenue,1470,2019-05-23,2019-05-23,0.38,0.056,1.524,75625,4288,758,1782,3264,6305,135000.0,1241.440513796727,88.95446360515494,1057.4786462683728,4315
0,Jalisco's,38.4575395,-122.7170221,,,,Mendocino Avenue,1800,2019-05-25,2019-05-25,0.09,0.09,0.419,75625,4288,758,1782,3264,6305,135000.0,1065.5712923638343,89.04487103498174,980.3470258847198,4315
0,Ike's Love and Sandwiches,38.457176,-122.7167278,,,,,,2019-05-25,2019-05-25,0.048,0.136,0.429,75625,4288,758,1782,3264,6305,135000.0,1113.0748313257009,89.01880533766948,1015.4299729109333,4315
1,In-N-Out Burger,38.6604251,-121.3571339,Sacramento,CA,95841,Madison Avenue,4600,,2019-06-10,7.933,0.226,0.655,64159,5509,1440,2064,4885,5801,223000.0,312.27146964632476,57.80380989622344,82.49541306820663,5499
0,Chick-fil-A,38.6605513,-121.3556947,Sacramento,,95841,Madison Avenue,4644,2019-06-10,2019-06-10,0.126,0.114,0.607,64159,5509,1440,2064,4885,5801,223000.0,465.5275597961065,57.8074965926226,233.9502509657654,5499
0,Jack in the Box,38.6612208,-121.3509473,Sacramento,,95841,Madison Avenue,4849,2019-06-10,2019-06-10,0.419,0.332,0.534,55771,7581,2960,2743,7798,5801,223000.0,989.5514598035656,57.8378644960748,732.8029113816831,7559
0,Domino's,38.6612632,-121.3469771,Sacramento,,95841,Auburn Boulevard,5051,2019-06-10,2019-06-10,0.345,0.153,0.518,55771,7581,2960,2743,7798,5801,223000.0,1431.5191691299092,57.82848126847956,1128.1818546790664,7559
0,El Pollo Loco,38.6618786,-121.3462947,Sacramento,,95841,Auburn Boulevard,,2019-06-10,2019-06-10,0.091,0.236,0.565,55771,7581,2960,2743,7798,5801,223000.0,1512.0105834960111,57.868872843989784,1174.2044430163266,7559
0,Little Caesars,38.661569,-121.3727529,,,,,,2019-06-10,2019-06-10,1.362,0.803,1.312,53167,3939,700,1577,3062,5802,223000.0,1396.4550599104434,57.94364143704426,1170.9983104099067,3802
1,In-N-Out Burger,33.7754004,-117.9933068,Garden Grove,CA,92841,Beach Boulevard,12975,,2019-06-22,2.202,0.096,1.483,79972,5244,1268,2186,4326,2590,88900.0,575.7589624539988,21.387560053707805,285.84321401086834,5184
0,Wendy's,33.7964773,-117.9924601,Stanton,,90680,Beach Boulevard,11430,2019-07-05,2019-07-05,2.345,0.559,1.368,49429,3672,1910,1497,4085,2648,64600.0,863.6134837805436,19.93369331174066,3106.6408223674466,3453
1,In-N-Out Burger,33.9974131,-117.7185527,Chino,CA,91710,Grand Avenue,3927,,2019-07-08,4.252,1.003,1.377,113391,6527,4661,2839,8349,13434,96000.0,735.9949718605487,15.104767303342278,351.068057001879,6762
0,Chipotle,34.0006766,-117.7315715,Chino Hills,,91709,City Center Drive,13920,2019-07-08,2019-07-08,1.254,0.172,1.205,117269,5431,3203,2606,6028,13433,96000.0,834.5047865387046,14.331594825015738,705.9518478598951,5375
1,In-N-Out Burger,39.168719,-123.2104731,Ukiah,CA,95482,North State Street,1351,,2019-08-02,89.253,0.117,0.961,59688,3180,3106,1460,4826,3266,33000.0,316.48036506824434,139.27716126574182,150.09566559006691,2915
0,KFC,39.1653348,-123.2102296,Ukiah,,95482,North State Street,1139,2019-08-08,2019-08-08,0.377,0.078,0.877,59688,3180,3106,1460,4826,3266,33000.0,799.3899252378028,139.11364403195623,580.4117983971904,2915
1,In-N-Out Burger,33.831659,-118.1430998,Long Beach,CA,90808,Lakewood Boulevard,4041,,2019-08-10,3.681,0.175,0.268,122696,6335,3026,3018,6343,11886,284000.0,3458.607349858262,20.305603105071327,3240.5019077261813,6370
0,Dunkin',33.8300997,-118.1432578,Long Beach,,90808,Lakewood Boulevard,3861,2019-08-10,2019-08-10,0.174,0.169,0.259,122696,6335,3026,3018,6343,11886,284000.0,3249.990035970109,20.402732593026307,3032.327197896465,6370
0,Subway,39.1520532,-123.1992996,Ukiah,,95482,North Orchard Avenue,130,2019-08-14,2019-08-14,1.752,0.046,0.727,59688,3180,3106,1460,4826,3264,33000.0,267.75759338807745,138.07018998737797,145.74411571050206,2915
0,Subway,39.1679451,-123.2091925,Ukiah,,95482,North State Street,1307,2019-08-20,2019-08-20,0.14,0.228,0.595,59688,3180,3106,1460,4826,3266,33000.0,472.81698905716434,139.19038317904815,198.72043540603107,2915
0,Little Caesars,39.1679843,-123.2090266,,,,,,2019-08-20,2019-08-20,0.015,0.242,0.604,59688,3180,3106,1460,4826,3266,33000.0,476.8940505809361,139.18547982222577,195.89311929373784,2915
0,MOD Pizza,33.8300993,-118.1431034,Long Beach,,90808,Lakewood Boulevard,3861,2019-08-24,2019-08-24,0.014,0.014,0.185,122696,6335,3026,3018,6343,11886,284000.0,3249.6227482011295,20.39823401500558,3031.6213164400683,6370
0,Panera Bread,38.1338875,-122.2184101,Vallejo,,94591,Plaza Drive,169,2019-08-31,2019-08-31,1.297,0.158,0.193,109918,7194,3217,3079,7332,7844,129000.0,715.0795218118323,54.94401682752105,350.33860480328116,7595
0,Popeyes,38.1375274,-122.2556376,Vallejo,,94589,Sonoma Boulevard,4380,2019-09-03,2019-09-03,1.536,0.15,1.364,31841,2932,3567,1299,5200,7213,44000.0,53.02816378541138,56.91022477035731,94.75699892529194,3174
1,In-N-Out Burger,37.8114308,-121.2980624,Lathrop,CA,95330,Golden Valley Parkway,6514,2019-10-10,2020-08-16,9.409,0.382,0.474,121429,9700,11815,3784,17731,987,133000.0,2246.189698723279,1.0858074914893003,228.81152169733986,9550
0,Subway,37.3003828,-121.822062,San Jose,,95121,East Capitol Expressway,1041,2019-10-10,2019-10-10,3.436,0.061,0.92,116375,4440,873,2101,3212,6128,217000.0,689.5486131770176,46.54484511169068,473.8320936277062,4176
0,Jack in the Box,33.7596468,-118.1463235,Long Beach,,90803,East Ocean Boulevard,3980,2019-10-20,2019-10-20,3.143,0.744,0.965,105739,5905,1135,2455,4585,11399,31500.0,3348.5464129321163,24.784597202813806,5237.247744953191,5770
0,Taco Bell,34.0120016,-117.7358201,Chino Hills,,91709,Chino Avenue,3140,2019-10-22,2019-10-22,1.319,1.197,1.619,104412,4370,1883,1840,4413,13429,115000.0,268.1019894988698,13.808136522284684,59.80587158599552,4149
0,Fazoli's,34.0156839,-117.7445235,,,,,,2019-10-22,2019-10-22,0.901,1.896,2.047,104412,4370,1883,1840,4413,12326,94000.0,623.2482396848278,13.251956518796836,323.1375947772983,4149
0,Fazoli's,34.0156839,-117.7445235,,,,,,2019-10-22,2019-10-22,0.901,1.896,2.047,104412,4370,1883,1840,4413,13432,115000.0,623.2482396848278,13.251956518796836,323.1375947772983,4149
0,Slush By The Park,39.1530141,-123.2215283,Ukiah,,95482,Clubhouse Drive,599,2019-10-26,2019-10-26,1.681,1.681,1.825,96212,4789,1450,1723,4516,3264,33000.0,2741.435922169734,139.01426220686722,2623.7944598588074,4551
0,Panda Express,33.9964571,-117.7157228,Chino,,91710,Grand Avenue,4021,2019-11-06,2019-11-06,0.282,1.282,1.44,113391,6527,4661,2839,8349,13434,96000.0,1067.4741256104066,15.279652681519838,688.375438312481,6762
0,Del Taco,33.9955419,-117.7156405,,,,,,2019-11-06,2019-11-06,0.102,1.342,1.401,113391,6527,4661,2839,8349,13434,96000.0,1146.1413580002304,15.309146900861826,741.7604584479296,6762
0,Taco Bell,37.7860517,-121.2510449,Manteca,,95337,Daniels Street,1968,2019-11-09,2019-11-09,5.003,0.062,1.09,135350,3513,217,1409,2321,266,84000.0,392.1532702687049,3.360947832542884,166.4583792753714,3348
0,Del Taco,37.701079,-121.0743678,,,,,,2019-11-09,2019-11-09,0.612,0.475,0.601,104146,7385,10045,3377,14053,1256,137000.0,364.381069796514,14.46315102999486,137.78980124653592,7240
1,In-N-Out Burger,40.53852,-122.3483858,Redding,CA,96002,Churn Creek Road,4681,2019-11-12,2021-05-06,5.205,0.51,2.543,58795,6264,1568,2241,5591,4196,61000.0,275.4069992403632,195.75767421246448,190.92532469685636,5738
1,In-N-Out Burger,36.8522428,-119.7905024,Fresno,CA,93720,North Blackstone Avenue,8010,,2019-11-18,6.24,0.371,0.639,68807,2303,513,1059,1757,9991,86000.0,340.27025529283435,106.15195321561659,141.2042894295162,2248
0,Chick-fil-A,36.8528294,-119.790492,Fresno,,93720,North Blackstone Avenue,8040,2019-11-18,2019-11-18,0.065,0.426,0.679,68807,2303,513,1059,1757,9991,86000.0,269.51137051092184,106.12652758560384,59.66484061054095,2248
0,Subway,37.7396816,-121.1370711,Ripon,,95366,West Main Street,1201,2019-11-20,2019-11-20,6.989,1.568,4.666,97179,6192,1041,2883,4350,1182,155000.0,1051.5455141392754,10.125972471938839,1085.4117972558124,5928
0,Subarama,40.5680302,-122.3594381,,,,,,2019-12-04,2019-12-04,2.16,0.096,0.266,70329,5010,1950,2010,4950,4198,68000.0,453.0805231075336,197.8755574822254,141.17136123508197,4955
1,In-N-Out Burger,38.1159113,-121.3081644,Lodi,CA,95242,West Kettleman Lane,2625,,2019-12-06,12.808,0.105,0.923,118192,3820,848,1898,2770,363,16300.0,189.19438346816463,20.116000324698465,5429.827610335499,4122
0,Panda Express,37.2589128,-121.8731195,San Jose,,95118,Cherry Avenue,5150,2019-12-17,2019-12-17,1.642,0.33,0.571,137275,5125,1162,2276,4011,8068,126000.0,495.7413140885115,50.53500375063973,334.37077869878783,4977
0,Firehouse Subs,37.2580229,-121.874573,San Jose,,95118,Cherry Avenue,5130,2019-12-17,2019-12-17,0.162,0.339,0.556,137275,5125,1162,2276,4011,8068,126000.0,316.0802634090421,50.633091198654135,158.60631554302955,4977
0,MOD Pizza,37.2582363,-121.8745929,San Jose,,95118,Cherry Avenue,5130,2019-12-17,2019-12-17,0.024,0.316,0.542,137275,5125,1162,2276,4011,8068,126000.0,344.2717895993379,50.622362377451346,188.09955940926756,4977
0,The Habit Burger Grill,37.7979394,-121.195843,Manteca,,95336,Yosemite Avenue,1325,2019-12-30,2019-12-30,0.306,0.14,0.192,78011,3913,4306,1596,6623,278,14100.0,505.95865090223094,5.362967862337714,428.5849421865702,3864
0,Panera Bread,37.7979998,-121.195231,Manteca,,95336,East Yosemite Avenue,1355,2019-12-30,2019-12-30,0.054,0.124,0.181,78011,3913,4306,1596,6623,278,14100.0,439.0488799149255,5.392827272831079,360.0548410323336,3864
0,Little Caesars,37.2381541,-121.831438,San Jose,,95123,Snell Avenue,6025,2020-01-02,2020-01-02,2.751,0.047,0.935,174926,5291,646,2689,3248,8064,142000.0,1869.7560603702984,50.270715487561816,1519.381383151637,5244
0,Bunz Gourmet Burgers,33.7343738,-117.998428,,,92647,Center Avenue,7491,2020-01-18,2020-01-18,3.338,0.837,0.891,128688,5564,1581,2279,4866,2684,86200.0,1018.9355639663748,24.235104432969468,561.8901483579109,5373
0,McDonald's,36.7119179,-119.5575611,Sanger,,93657-2128,Academy Avenue,295,2020-01-18,2020-01-18,1.563,0.359,3.086,48870,4805,2288,1791,5302,9502,37500.0,3336.9468790605843,122.25347982234814,10618.623394920882,4487
0,Pizza Hut Express,33.7454944,-118.1050604,Seal Beach,,90740,Pacific Coast Highway,640,2020-01-19,2020-01-19,0.313,0.313,1.113,110799,2720,1027,1452,2295,2568,43800.0,738.2517253462546,24.786989135107813,3745.7561209638498,2977
0,Pizza Hut Express,33.7454944,-118.1050604,Seal Beach,,90740,Pacific Coast Highway,640,2020-01-19,2020-01-19,0.313,0.313,1.113,110799,2720,1027,1452,2295,11395,40500.0,738.2517253462546,24.786989135107813,3745.7561209638498,2977
0,Taco Bell,33.7454722,-118.1051248,Seal Beach,,90740,Pacific Coast Highway,640,2020-01-19,2020-01-19,0.006,0.317,1.114,110799,2720,1027,1452,2295,2568,43800.0,740.1635712058472,24.789663808413223,3749.35147941216,2977
0,Taco Bell,33.7454722,-118.1051248,Seal Beach,,90740,Pacific Coast Highway,640,2020-01-19,2020-01-19,0.006,0.317,1.114,110799,2720,1027,1452,2295,11395,40500.0,740.1635712058472,24.789663808413223,3749.35147941216,2977
0,McDonald's,33.7456528,-118.1053957,Seal Beach,,90740-5906,Pacific Coast Highway,630,2020-01-19,2020-01-19,0.032,0.349,1.111,110799,2720,1027,1452,2295,2568,43800.0,712.533936115326,24.783081511935954,3728.108244299329,2977
0,McDonald's,33.7456528,-118.1053957,Seal Beach,,90740-5906,Pacific Coast Highway,630,2020-01-19,2020-01-19,0.032,0.349,1.111,110799,2720,1027,1452,2295,11395,40500.0,712.533936115326,24.783081511935954,3728.108244299329,2977
0,Carl's Jr.,36.9775146,-120.07376,Madera,,93638,Country Club Drive,1305,2020-01-23,2020-01-23,25.307,0.316,1.799,55307,5497,584,1576,4505,10539,83000.0,486.81702351143593,88.65291804399101,469.1245869701933,5735
0,Panda Express,36.9742755,-120.079109,Madera,,93638,West Cleveland Avenue,1900,2020-01-23,2020-01-23,0.596,0.426,1.661,78815,5402,1352,2439,4315,10540,83000.0,296.7652815182249,88.58194176592536,207.2226848999428,5399
0,Sonic,36.9791865,-120.0859818,Madera,,93637,North Schnoor Avenue,2105,2020-01-23,2020-01-23,0.819,1.185,2.358,72538,3583,4236,1728,6091,10542,75000.0,371.995622813522,88.07332707756726,372.8749371314604,3274
0,Jimmy John's,33.7894266,-118.1392871,Long Beach,,90815,Ximeno Avenue,1775,2020-02-13,2020-02-13,0.212,0.108,0.119,78639,5642,1778,2117,5303,11418,31500.0,1165.156882715918,22.759041671045743,1821.1029237037303,5471
0,Papa Murphy's,40.5724979,-122.3501652,Redding,,96002,East Cypress Avenue,1090,2020-03-05,2020-03-05,0.927,0.215,0.465,69236,4264,6909,1505,9668,4198,68000.0,1143.18832933533,198.0274010645516,1014.2213934207313,4271
0,Little Caesars,40.5725175,-122.3504821,Redding,,96002,East Cypress Avenue,1080,2020-03-05,2020-03-05,0.027,0.189,0.441,69236,4264,6909,1505,9668,4198,68000.0,1109.086287647906,198.0335592968935,980.0740245728696,4271
0,The Donut Corner,40.5654753,-122.3527077,,,,,2913,2020-03-06,2020-03-06,0.636,0.636,0.66,70329,5010,1950,2010,4950,4198,68000.0,1172.9914004612997,197.60295942296915,929.3628536217556,4955
0,Shasta Pizza Company,40.5632212,-122.3390626,,,,,3035,2020-03-25,2020-03-25,1.18,1.18,1.384,58795,6264,1568,2241,5591,4174,34000.0,2115.190572679659,197.24489005538737,1980.1159868665393,5738
0,Wahoo's Fish Taco,33.8305469,-118.144473,Long Beach,,90808,McGowen Street,4201,2020-03-26,2020-03-26,0.123,0.123,0.216,122696,6335,3026,3018,6343,11886,284000.0,3315.4408130360307,20.411931933172117,3092.0822596264816,6370
0,KFC,38.1149224,-121.3092642,Lodi,,95242,West Kettleman Lane,2712,2020-05-16,2020-05-16,0.146,0.046,0.281,115329,2341,2732,907,4166,363,16300.0,315.156158220201,20.05119035246485,5532.04038243522,2464
0,Panera Bread,38.1170313,-121.3071153,Lodi,,95242,West Kettleman Lane,2533,2020-05-16,2020-05-16,0.155,0.227,0.318,118192,3820,848,1898,2770,363,16300.0,222.856036827468,20.190192661017086,5341.048372725189,4122
0,Subway,38.1140065,-121.3061328,Lodi,,95242,West Kettleman Lane,2434,2020-05-16,2020-05-16,0.276,0.141,0.259,122750,5911,1014,2561,4364,362,16300.0,219.0396588113468,19.978912883949437,5170.934356387513,5939
0,Taco Bell,38.1150485,-121.3039811,Lodi,,95242,West Kettleman Lane,2380,2020-05-16,2020-05-16,0.221,0.128,0.304,122750,5911,1014,2561,4364,362,16300.0,291.38774136128893,20.045346447061156,4951.340145531491,5939
0,Farmer Boys,38.1151577,-121.3025706,,,,,,2020-05-16,2020-05-16,0.124,0.173,0.384,122750,5911,1014,2561,4364,362,16300.0,443.5852220512541,20.049695451377016,4798.189391193397,5939
1,In-N-Out Burger,32.8081686,-116.9629506,El Cajon,CA,92020,Fletcher Parkway,100,,2020-11-25,3.883,0.206,0.298,81545,4342,16260,1773,18829,1781,96000.0,120.40236528557396,105.19357177647262,69.61651736140716,4266
1,In-N-Out Burger,34.1357314,-117.6347403,Upland,CA,91784,East 20th Street,1152,,2020-12-22,4.015,0.273,1.064,151167,3584,543,1760,2367,13018,179000.0,168.14035328439428,18.990190776093364,61.31892531356967,3688
1,In-N-Out Burger,33.8871104,-118.1015981,Norwalk,CA,90703,Alondra Boulevard,10900,,2020-12-31,2.372,0.439,1.433,109756,6221,11261,2577,14905,12161,284000.0,297.51629816246185,15.79862676444022,128.91713109050195,6149
1,In-N-Out Burger,33.8731537,-118.3075291,Gardena,CA,90248,Artesia Boulevard,1701,,2021-02-16,4.995,0.156,0.343,68147,4129,2698,1849,4978,11856,241000.0,1777.6756267293038,24.60864507638507,1636.9688869003853,4117
0,Jersey Mike's Subs,34.1337329,-117.6380663,,,,,,2021-03-30,2021-03-30,0.378,0.083,0.998,165110,5523,1649,2364,4808,13017,179000.0,272.19691808745404,18.777973241754967,91.38417250157333,5654
1,In-N-Out Burger,33.5203113,-117.6191636,Rancho Mission Viejo,CA,92675,Gateway Place,30651,,2021-05-17,5.778,0.218,1.647,170560,6863,1957,3502,5318,2955,41800.0,922.9723354423628,43.58224035533015,4477.4318944124225,7773
0,Papa John's,32.7947436,-116.9401765,El Cajon,,92021,East Main Street,1201,2021-06-17,2021-06-17,2.6,0.914,1.409,52679,4441,723,1894,3270,2331,182500.0,1191.682865925762,106.69100712651151,1092.3314527198288,4483
0,Panera Bread,32.8073285,-116.9717972,El Cajon,,92020,Fletcher Parkway,733,2021-06-19,2021-06-19,0.832,0.086,0.269,81545,4342,16260,1773,18829,2326,187500.0,586.2737292819094,104.96473910484715,570.9654821178059,4266
0,Little Caesars,32.8081927,-116.9719985,El Cajon,,92020,Fletcher Parkway,750,2021-06-19,2021-06-19,0.098,0.023,0.293,81545,4342,16260,1773,18829,2326,187500.0,702.6876081021874,104.90818423019203,685.6798957296057,4266
0,Fatimas Grill,33.9439956,-118.1407665,Downey,,90241,Firestone Boulevard,7840,2021-06-23,2021-06-23,1.758,0.137,0.37,89375,5273,813,1977,4109,12289,214000.0,3378.046132184041,14.117134869936145,3232.1585300353536,5326
